i2_health,age,household_size,cantril_ladder,r1_1,r1_2,week_number,within_social_distance_policy_period,within_mandate_period,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
0.056370545,0.013886166,0.012204057,0.01371392,0.039376616,0.014518702,0.022254512,0.0,0.021848504,0.026513942,0.016308555,0.01856982,0.018438388,0.022900118,0.037582066,0.042722896,0.011376454,0.024082873,0.023913713,0.01365396,0.012761886,0.012243997,0.014296244,0.012242272,0.017158855,0.014931186,0.0248792,0.04754731,0.012411182,0.011416019,0.012402675,0.013750631,0.014387011,0.013800141,0.011856943,0.011793558,0.011244869,0.014322609,0.012248413,0.013555788,0.01121047,0.012648637,0.013728125,0.012792085,0.014518498,0.011085329,0.012661553,0.012421436,0.011740045,0.014841355,0.011541491,0.014165776,0.011598766,0.011673985,0.01601793,0.010834802,0.010555227,0.014998006,0.011479854
0.053114686,0.013921615,0.012512885,0.013711161,0.0374598,0.014170874,0.02307732,0.0,0.022834167,0.027932605,0.017395325,0.01919062,0.017647382,0.021043086,0.043444578,0.037938118,0.011129513,0.02444706,0.024656547,0.013247081,0.012353882,0.012331626,0.014107688,0.012358554,0.015930392,0.014698398,0.027250303,0.041866466,0.011951236,0.011091235,0.012558372,0.014897493,0.016021112,0.01403577,0.011697547,0.011980721,0.01160024,0.015137399,0.013023458,0.013698921,0.011324028,0.013210283,0.013435775,0.012443507,0.014943556,0.0108186,0.0135204615,0.012457394,0.011613532,0.015020332,0.011404709,0.014816613,0.01225581,0.01216975,0.0147501,0.011421447,0.0113575775,0.013626766,0.011944506
0.054878246,0.013578525,0.012022021,0.01325811,0.04188365,0.013763176,0.022639072,0.0,0.021768251,0.025613993,0.01649068,0.021353977,0.019759843,0.026401239,0.046750728,0.045700416,0.011136942,0.024108257,0.022511214,0.012468848,0.01231164,0.011305759,0.013763787,0.012829221,0.0153214885,0.015260334,0.02155251,0.04316858,0.011664042,0.011160803,0.012637227,0.014071273,0.015086783,0.013443587,0.011580227,0.011742235,0.011763681,0.014699192,0.012444887,0.0124335885,0.011246168,0.011956076,0.012845594,0.0122205885,0.013864956,0.011028297,0.012919689,0.0117183905,0.011513548,0.013695097,0.011175104,0.015475405,0.011923836,0.011506066,0.015093218,0.011228815,0.010998875,0.013689218,0.011572858
0.05220285,0.01378852,0.012697405,0.013544126,0.043883152,0.013581308,0.022894358,0.0,0.022743229,0.027156647,0.016327584,0.020939656,0.020327142,0.02482976,0.03703124,0.038928915,0.011205062,0.024791548,0.025212208,0.012359897,0.012606313,0.011668585,0.013615508,0.0139106,0.016128829,0.015853083,0.026287906,0.039444357,0.012326799,0.011377272,0.012803825,0.015008097,0.015136665,0.013324087,0.011867464,0.012119149,0.011806748,0.014458301,0.013231037,0.013313627,0.011218754,0.012665578,0.013932988,0.0123494705,0.013508675,0.011157083,0.0128904665,0.011873735,0.011484311,0.014685795,0.011262483,0.0146049345,0.011648164,0.012191468,0.015839646,0.010739235,0.011338376,0.014683143,0.011192717
0.056292143,0.013831712,0.01227487,0.013337361,0.040460832,0.014361449,0.021296455,0.0,0.022818008,0.028625635,0.016908139,0.020576647,0.018517049,0.022921761,0.03762624,0.04115736,0.011325748,0.024859566,0.022685902,0.013154789,0.012899308,0.01143356,0.013821355,0.014763649,0.01574833,0.015655072,0.024001295,0.04707378,0.012206614,0.011132692,0.012219956,0.01433826,0.014873138,0.013846812,0.011861493,0.011515493,0.012302809,0.015376302,0.01246472,0.012700952,0.011095682,0.011519698,0.012900664,0.012033713,0.014492234,0.010709566,0.01290541,0.012563281,0.0118938945,0.013657381,0.011519142,0.014882752,0.012050265,0.011450124,0.014936266,0.010940761,0.010843004,0.014649438,0.011689381
0.05290429,0.013877538,0.01202817,0.013710629,0.04275637,0.0140954545,0.022004016,0.0,0.025630383,0.02867164,0.014272233,0.017955871,0.01864359,0.020860085,0.037246276,0.043186028,0.010925093,0.027724536,0.023053018,0.012852289,0.012678357,0.01204713,0.013635995,0.013304735,0.016715134,0.016337942,0.025969293,0.042986285,0.011908166,0.0111644445,0.012259105,0.014823857,0.014643873,0.014256364,0.011665883,0.01235868,0.011789939,0.01496118,0.012614878,0.0125069665,0.010887332,0.012629208,0.012291554,0.012502013,0.014319123,0.010869019,0.0125928875,0.012126678,0.011553024,0.0149685275,0.011193665,0.014273866,0.011894376,0.01194825,0.016651116,0.01115381,0.011208241,0.014143535,0.011768069
0.05433428,0.013841084,0.012225721,0.0137046045,0.03995088,0.014245026,0.024570635,0.0,0.02250144,0.02824909,0.01655089,0.018903416,0.020105556,0.022729026,0.038843755,0.040203977,0.010960518,0.025164029,0.025728174,0.012703628,0.012645113,0.01210131,0.013973114,0.013307735,0.017551674,0.01502801,0.026760528,0.042887013,0.012046174,0.010951865,0.012097211,0.013272148,0.015413247,0.014119611,0.011834425,0.011756326,0.011096973,0.015383194,0.012517098,0.012588193,0.010768589,0.012090221,0.01286348,0.012437653,0.01381472,0.01108765,0.014846529,0.01140048,0.011150783,0.015342604,0.011542281,0.013546705,0.012209349,0.011640909,0.014631745,0.01129385,0.010831668,0.014344563,0.011309585
0.049612425,0.0140089495,0.012768751,0.013745734,0.04354018,0.015021518,0.023327071,0.0,0.022943007,0.02969519,0.0150568355,0.018558275,0.01648223,0.021795088,0.041806117,0.041444898,0.011536711,0.02417215,0.023761727,0.01378661,0.013362288,0.012193941,0.014423927,0.0130881155,0.015681013,0.0154827805,0.022928298,0.042918973,0.012561442,0.011960967,0.013329164,0.014186828,0.014329468,0.013523768,0.012077749,0.012078998,0.012110167,0.014357687,0.012974604,0.012977289,0.011567101,0.01203661,0.01315204,0.012400831,0.014744879,0.011150061,0.013601008,0.012545663,0.012328024,0.014676733,0.011431269,0.012429927,0.011902718,0.012032436,0.01573172,0.011629211,0.010859114,0.014319226,0.011850488
0.048135165,0.014251811,0.0127705615,0.013634699,0.04437096,0.014371494,0.023837894,0.0,0.021145381,0.03053009,0.016279668,0.01889889,0.018164696,0.024106022,0.041650932,0.038410936,0.010967501,0.026478922,0.022939542,0.012994537,0.013329823,0.0122452285,0.0140379965,0.013197651,0.0165467,0.015406046,0.025235614,0.039499022,0.012194737,0.011444385,0.012716373,0.015044404,0.015010696,0.013734546,0.012473109,0.012198594,0.011445293,0.014858025,0.012940031,0.011839255,0.011149326,0.0126081435,0.013341408,0.012452145,0.0148046175,0.011108461,0.013090662,0.0123536065,0.011938031,0.014601395,0.011809756,0.013136462,0.012061301,0.011590963,0.016294923,0.011289665,0.010777111,0.01421395,0.01204083
0.05858564,0.013719677,0.012323688,0.013732575,0.040132854,0.0139741665,0.023977278,0.0,0.020544112,0.026955457,0.01680338,0.019143013,0.018875618,0.02251224,0.039477218,0.042706292,0.011127835,0.024352085,0.023544073,0.013052054,0.0121044,0.012637174,0.014278609,0.013746282,0.015878983,0.014385484,0.02780166,0.046494458,0.012312022,0.011216372,0.012487394,0.013833639,0.0148558635,0.013440443,0.011733735,0.011660847,0.011242835,0.01411768,0.012044999,0.013338059,0.011077302,0.012460636,0.0126936585,0.012685853,0.015160728,0.010638087,0.013009736,0.012121133,0.011957026,0.01429448,0.010833308,0.012299232,0.011838969,0.011950409,0.015409049,0.010680095,0.010876346,0.0133352885,0.011528452
0.055207785,0.013938243,0.012328375,0.013497078,0.041336697,0.014644743,0.022789234,0.0,0.022711568,0.028440693,0.016008267,0.019340873,0.01903854,0.021198953,0.037521925,0.048943933,0.0112402,0.024212658,0.024105985,0.01325133,0.012544863,0.012029491,0.01392583,0.0131043885,0.015440454,0.015464054,0.027000882,0.037203677,0.012272287,0.011349917,0.012833476,0.014381626,0.015237991,0.013855606,0.011932328,0.012093834,0.011187399,0.014429777,0.012858193,0.014576359,0.011570589,0.011681871,0.013428334,0.0120152,0.014086493,0.011278359,0.012699927,0.012352633,0.011589765,0.014006968,0.011718538,0.012750401,0.01197039,0.011869614,0.015622982,0.01110797,0.010773243,0.0143117625,0.011685404
0.05432077,0.014225165,0.012625347,0.013319045,0.04257206,0.014022509,0.023316992,0.0,0.022234937,0.02989865,0.014675491,0.019478139,0.017177658,0.02082555,0.040801883,0.039786644,0.01115027,0.025574341,0.022270408,0.012783494,0.013144262,0.012475931,0.014557997,0.013219153,0.016611995,0.015044601,0.026875082,0.041778717,0.01204322,0.011646975,0.012643308,0.014049985,0.015374491,0.014248473,0.011610668,0.012302747,0.011701957,0.014168362,0.012588639,0.013631542,0.011007833,0.012855163,0.013145796,0.012652194,0.014557275,0.011364534,0.013103005,0.012249631,0.011509548,0.014399982,0.011258594,0.013963389,0.011790882,0.0117395995,0.014369504,0.011252273,0.0112010315,0.015175291,0.011626881
0.052149102,0.013868754,0.012346609,0.013063407,0.04494954,0.0139694195,0.021633876,0.0,0.024481962,0.029155014,0.016767673,0.017695472,0.017598202,0.021496065,0.038680986,0.047806535,0.011227543,0.02342297,0.024672601,0.012681597,0.0121191,0.011711604,0.013390389,0.0122396,0.014607225,0.014823711,0.02575429,0.044411577,0.012397155,0.011208021,0.012629209,0.014466187,0.014469546,0.013453489,0.011786196,0.012031298,0.011783915,0.0147484755,0.012611689,0.01432958,0.011133613,0.012378122,0.013320277,0.012946634,0.013832863,0.0111753205,0.012978694,0.01192342,0.0114594735,0.015047872,0.011082149,0.0141850505,0.011989384,0.011715586,0.015059755,0.010920936,0.010984605,0.013657273,0.011569478
